codePostal_recons;prix_m2_mean;prix_m2_std;prix_m2_max;prix_m2_min;avg_lag_1m;avg_roll_3m;prix_m2_cv;tc_am_reg;cluster;cluster_label
01460;2067.031198717949;622.8955133607205;3953.5699999999997;1118.75;2060.9006217948718;2077.1924807692308;0.30134790115749777;5.136675964425841;1.0;Centres urbains établis, zones résidentielles
01470;2011.032413690476;413.31304900894713;2788.24;850.0;2000.8308636904762;1996.542603505291;0.20552281812826184;0.6769829490343326;3.0;Zones rurales, petites villes stagnantes
01480;3186.501132871187;354.0468409637514;3901.1614285714286;2505.092727272727;3183.283181706313;3174.0370174816003;0.11110833676206434;6.250515535285306;0.0;Banlieues, zones mixtes
01500;2517.098306566539;238.8722725831946;3061.94125;2041.66;2507.830018247451;2501.340067041162;0.09489985828524494;4.054640506601004;3.0;Zones rurales, petites villes stagnantes
01510;1694.8769471916971;555.862101643103;2864.2;400.0;1667.943742063492;1635.4473147130645;0.32796605238163806;7.751633599955721;1.0;Centres urbains établis, zones résidentielles
01540;2262.720869129914;252.82034305297202;2666.462;1604.9066666666668;2251.683478886011;2247.169353837618;0.1117328904780859;4.538755586356302;3.0;Zones rurales, petites villes stagnantes
01550;3833.224896903286;595.4803489457092;5554.655;2479.17;3840.9785181154075;3842.826733753935;0.15534709414696088;2.959805884869038;0.0;Banlieues, zones mixtes
01560;1509.404380372352;327.89435416882793;2260.81;489.01;1511.7576925640365;1509.9611490640498;0.21723426699473358;6.77871838942572;3.0;Zones rurales, petites villes stagnantes
01570;2157.4649094860165;440.10788814051;2910.306666666667;666.67;2169.2540761526834;2172.798518392542;0.20399306899752037;0.5784142089181543;3.0;Zones rurales, petites villes stagnantes
01580;2107.9794318181816;585.148007230167;3545.45;1243.42;2101.567159090909;2080.6725378787883;0.2775871521314907;9.277386371422214;1.0;Centres urbains établis, zones résidentielles
01590;1838.2178571428572;625.9844030980149;2800.0;820.9;1797.5825;1788.3507142857143;0.3405387455385635;5.737850076664941;1.0;Centres urbains établis, zones résidentielles
01600;3409.206454596203;318.79896077954476;4186.198888888889;2804.3830769230767;3412.6823033616347;3396.235276148146;0.0935111924212593;4.616496269068904;0.0;Banlieues, zones mixtes
01630;4718.050643552398;281.8253989707966;5211.684791666667;3892.7677272727274;4718.904997683451;4710.677619392752;0.059733440834496776;2.563236583362638;0.0;Banlieues, zones mixtes
01640;1955.6161215538848;480.62114528282325;2650.0;916.25;1938.6856704260651;1924.8729589250904;0.24576456492950846;8.926127792953409;3.0;Zones rurales, petites villes stagnantes
01660;2189.190361111111;501.998172026414;3780.0;888.89;2199.8092558479534;2187.7919312865497;0.22930768422149808;8.829021415568405;1.0;Centres urbains établis, zones résidentielles
01680;2414.589725028058;558.5568984133824;3894.85;1192.31;2318.1167620650954;2305.5696427235316;0.23132579941997883;10.694264817243315;1.0;Centres urbains établis, zones résidentielles
01700;3688.8848294394015;244.73825843438482;4359.17;3210.171111111111;3688.36527660408;3682.3005665288383;0.06634478162105635;0.8925242583468496;0.0;Banlieues, zones mixtes
01750;2218.9049841269843;364.7864154004948;2834.49;1183.45;2226.627841269841;2226.1299841269843;0.16439929515234197;3.857832217279711;3.0;Zones rurales, petites villes stagnantes
01800;3060.4443775545346;306.0676316153087;3916.0457142857144;2374.4049999999997;3061.0443162902625;3058.13712875352;0.1000075785921892;3.361369616660781;0.0;Banlieues, zones mixtes
01851;1916.0650328282827;448.92001228098843;2950.2433333333333;1045.45;1904.4483661616161;1899.7280799663304;0.2342926803576925;4.576684522649099;3.0;Zones rurales, petites villes stagnantes
01960;2322.788691017316;369.1730428934011;2962.5;811.4;2331.3069485930737;2331.6792981109797;0.1589352679049396;0.7901560082930636;3.0;Zones rurales, petites villes stagnantes
01990;2455.1460007870915;458.96821311890227;3369.02;1047.37;2466.2610007870917;2444.3642457365863;0.18694131142170867;7.029357225015254;3.0;Zones rurales, petites villes stagnantes
02000;1285.5685766675672;126.54137104225575;1481.4854285714284;849.9;1284.2805659052674;1282.6377973223293;0.09843222161689306;1.6578820458814647;3.0;Zones rurales, petites villes stagnantes
02100;1327.3864360867387;109.49276889512065;1706.161;1165.4636363636364;1329.0977237410598;1331.2139182061273;0.08248748511994422;-1.6538774539470058;3.0;Zones rurales, petites villes stagnantes
02110;1137.5031165013045;334.78426562584445;2023.51;545.45;1143.8463831679712;1138.5199788439;0.2943150315539909;-2.096282598199517;3.0;Zones rurales, petites villes stagnantes
02120;1056.0807914480943;197.26412686890131;1638.1799999999998;772.7483333333333;1063.903583114761;1076.8081389755669;0.1867888597788181;-5.99645991964568;3.0;Zones rurales, petites villes stagnantes
02130;1441.3136697150703;230.43306623496974;2000.0;847.156;1447.0232011003516;1447.7780872697379;0.15987711146909714;-0.5370215503323728;3.0;Zones rurales, petites villes stagnantes
02140;1179.3885653235654;328.69879116792595;1901.12;695.31;1172.9450076312576;1168.0814392551893;0.27870271158491977;-2.4588915835272562;3.0;Zones rurales, petites villes stagnantes
02150;1156.859074229692;312.89434008729285;2023.2042857142858;391.03;1155.1019313725492;1158.0739918300653;0.270468847120067;6.800147357347708;3.0;Zones rurales, petites villes stagnantes
02160;1475.4228234428017;257.9477214545834;2311.32;1028.034;1469.2433341265623;1478.096470145622;0.17482969448220914;-0.7572658159229029;3.0;Zones rurales, petites villes stagnantes
02170;1080.9957357804233;367.6377433372249;2278.6283333333336;600.0;1078.0594857804233;1087.5606101190476;0.3400917609280016;-0.5904852752784961;3.0;Zones rurales, petites villes stagnantes
02190;1942.9582886268909;302.499845265335;2824.835;1095.89;1937.1217171983194;1930.0321367585045;0.1556903444793531;1.8025351971506787;3.0;Zones rurales, petites villes stagnantes
02200;1790.2745525684845;112.29577633104749;2024.856875;1563.6115;1787.7783798033497;1781.4700120745035;0.062725449663538;3.3390846945568597;3.0;Zones rurales, petites villes stagnantes
02210;1504.1058837493256;255.56965743997858;2394.54;1036.2466666666667;1498.585567708777;1492.706537070165;0.16991467170044783;0.9544384413614715;3.0;Zones rurales, petites villes stagnantes
02220;1556.3506081466842;277.7560291265694;2183.91;914.94;1571.4112702020202;1566.1393291847044;0.17846623226968356;-3.5212710296456784;3.0;Zones rurales, petites villes stagnantes
02240;1421.108470580808;330.57098677247507;2127.99;646.71;1422.321520580808;1423.5680610569984;0.2326148873332452;0.6354042847984687;3.0;Zones rurales, petites villes stagnantes
02250;1037.623516053391;280.10825357903974;1865.83;522.725;1038.1379604978354;1029.5738836680293;0.2699517206823084;4.059843375841243;3.0;Zones rurales, petites villes stagnantes
02260;1137.144601037851;419.57304240369757;1970.2350000000001;430.98;1157.590571733822;1149.4794362026862;0.3689707026008486;-6.459095788771796;3.0;Zones rurales, petites villes stagnantes
02270;1094.3707187229438;216.4799949414568;1587.43;581.33;1092.7117278138528;1093.7702732683983;0.19781230549925002;-1.683893763963873;3.0;Zones rurales, petites villes stagnantes
02290;1805.4339934150814;238.4518464342529;2759.26;1317.604;1793.5877835220335;1786.9055461810917;0.13207453017055895;4.005283340952026;3.0;Zones rurales, petites villes stagnantes
02300;1341.321545890147;140.76815804971866;1866.8353846153846;1059.2670588235294;1342.0149517780862;1340.8906797894726;0.10494736216012998;1.7949116330711945;3.0;Zones rurales, petites villes stagnantes
02310;1791.9346904438517;279.1199844930699;2517.1113333333333;1251.3516666666667;1789.5905889848166;1790.1550027345143;0.1557645967688329;4.180529405579048;3.0;Zones rurales, petites villes stagnantes
02320;1412.4419290224898;214.8058600862967;1980.96;899.245;1410.2910398296035;1411.1524672067558;0.15208119758591251;-1.4931461557571524;3.0;Zones rurales, petites villes stagnantes
02330;1381.7870211988304;329.8402212586;2230.2625;797.87;1364.9504297201336;1363.6457548384851;0.23870554303834216;3.14684179827065;3.0;Zones rurales, petites villes stagnantes
02340;971.6032249373434;179.10139381988054;1523.65;750.0;970.5948565162907;965.26190037594;0.1843359400453106;4.031172928252147;3.0;Zones rurales, petites villes stagnantes
02350;1118.799242559524;300.4712437009674;1684.26;398.25;1124.779685267857;1118.2782037863756;0.2685658268891627;0.41172098466226714;3.0;Zones rurales, petites villes stagnantes
02360;916.7039772727272;196.52372771808606;1259.91;551.74;922.7286363636363;948.6839393939393;0.21438079531711096;-8.973431271112453;3.0;Zones rurales, petites villes stagnantes
02370;1595.6386186186187;415.4194589420076;3295.7524999999996;905.51;1582.8694594594594;1579.007683933934;0.2603468317291329;3.6266254298666034;3.0;Zones rurales, petites villes stagnantes
02380;1532.4949047619048;629.7827980932828;4098.41;674.6;1547.3597047619048;1540.3863904761904;0.41095262120374143;3.3989411839916883;1.0;Centres urbains établis, zones résidentielles
02390;960.302380952381;271.5622162347004;1936.25;363.93;954.0039880952381;955.5289642857142;0.28278823589438384;2.2317597874138784;3.0;Zones rurales, petites villes stagnantes
02400;1868.5266325141383;172.80992582573703;2492.589428571429;1613.722857142857;1866.688451975836;1865.5904424051598;0.09248459337891157;3.030870872456415;3.0;Zones rurales, petites villes stagnantes
02410;1143.3617816091955;313.2689919767248;1931.03;672.84;1146.5873850574712;1130.9259770114943;0.27398938552574525;1.0653652719867068;3.0;Zones rurales, petites villes stagnantes
02420;1284.348755076273;319.1049224753294;2103.6;700.0;1274.2542962018142;1262.2154841584784;0.24845659811176354;0.2726959537262985;3.0;Zones rurales, petites villes stagnantes
02430;1761.2098214285713;518.7507405779997;2471.43;1080.0;1886.1369642857142;1908.227123015873;0.2945422710379988;-4.16724642011177;3.0;Zones rurales, petites villes stagnantes
02440;1322.8473489583332;323.7382761553094;1917.67;764.2249999999999;1345.8714114583333;1353.9702447916666;0.24472837051851434;-4.65668429638848;3.0;Zones rurales, petites villes stagnantes
02450;1227.0612203502205;297.9512486382704;1863.3983333333335;644.39;1237.8212203502203;1231.0870361660361;0.2428169383050268;5.149143902462772;3.0;Zones rurales, petites villes stagnantes
02460;1853.0552836734694;538.4766655274508;3287.5;507.69;1837.6701408163267;1825.9797305599163;0.29058855948430345;1.5426167982886874;3.0;Zones rurales, petites villes stagnantes
02470;1515.4849000034355;334.9675218640387;2221.468;516.78;1516.183376193912;1521.19318439497;0.22102993033007412;1.4316343937803566;3.0;Zones rurales, petites villes stagnantes
02480;1419.015554710247;315.1331559505764;2357.4825;827.6833333333334;1433.038118812811;1443.0499065620988;0.22207871852040717;-5.135687283257839;3.0;Zones rurales, petites villes stagnantes
02490;1394.4419615384616;482.48723505020735;2266.67;395.0;1418.352548582996;1423.2760742240218;0.346007398198121;-8.149606942288523;3.0;Zones rurales, petites villes stagnantes
02500;873.7463449204894;170.6869365391058;1237.11;477.88;875.6973676477621;881.1307654242281;0.1953506730315859;1.7457324357827986;3.0;Zones rurales, petites villes stagnantes
02510;916.9105952380952;295.3395278056216;1416.67;423.61;879.8160714285714;903.8781746031747;0.32210286296117063;2.94425496249362;3.0;Zones rurales, petites villes stagnantes
02540;1694.8615215459145;335.0095892561655;2504.56;829.79;1701.26032710147;1694.0539172041779;0.19766192399636112;6.701759736930235;3.0;Zones rurales, petites villes stagnantes
02570;2142.0232093837535;904.7650477847528;5094.252;1313.77;2075.7890329131656;2086.297245331466;0.42238806928943035;8.122711392818971;1.0;Centres urbains établis, zones résidentielles
02580;985.08;297.66479480561134;1388.89;714.29;919.0725;892.4191666666667;0.3021732192366217;0.28760285364954896;3.0;Zones rurales, petites villes stagnantes
02590;1521.5654452642596;318.748077779073;1968.86;717.53;1533.5612547880692;1519.1650960579102;0.20948693253461345;-0.8615312844279632;3.0;Zones rurales, petites villes stagnantes
02600;2144.6081939267897;178.70799796926667;2537.696266666667;1835.2779999999998;2138.935950075403;2130.4624694984605;0.08332897285170365;4.021413297693233;3.0;Zones rurales, petites villes stagnantes
02630;1091.0500555555557;531.7701884116668;1945.6575;330.0;1104.3860555555555;1131.1183888888886;0.48739302629052417;-8.613568643377523;3.0;Zones rurales, petites villes stagnantes
02650;1669.6743911564627;389.51424197774986;2310.4216666666666;769.23;1661.6132482993198;1647.5037244897958;0.23328754638679072;6.277384277433562;3.0;Zones rurales, petites villes stagnantes
02670;1172.95;280.40563248226266;1645.095;697.37;1237.001;1279.059;0.23906017518416187;-7.333075433578529;3.0;Zones rurales, petites villes stagnantes
02680;1634.8030555555556;380.1125425076373;2334.46;876.6899999999999;1592.5251984126985;1609.2421825396825;0.23251274287499024;3.6675744521031284;3.0;Zones rurales, petites villes stagnantes
02690;1752.7858333333334;310.940801894972;2153.85;1043.48;1790.1326851851852;1791.4244753086418;0.17739805741334932;-3.245384241635385;3.0;Zones rurales, petites villes stagnantes
02700;1213.18879567334;127.49132862668083;1616.946;968.9000000000001;1203.7825989389714;1203.115977431499;0.10508778937075577;2.146519488094345;3.0;Zones rurales, petites villes stagnantes
02720;1645.560701754386;366.3982095142969;2490.0;966.58;1622.6733333333334;1615.4878947368422;0.22265858021747106;2.526760700410957;3.0;Zones rurales, petites villes stagnantes
02760;1705.5573333333334;252.12741003782384;2161.06;1320.0;1727.7336666666667;1738.2136666666665;0.14782699186374884;-3.8464217665117317;3.0;Zones rurales, petites villes stagnantes
02790;1272.3700000000001;565.5116908311152;1668.46;452.05;1618.915;1606.1583333333333;0.4444553791987512;-19.73427122352236;3.0;Zones rurales, petites villes stagnantes
02800;1157.3180857114862;183.48349746793892;1584.6100000000001;869.9066666666668;1160.288870559971;1152.351126452227;0.15854197712216558;2.4453147929380137;3.0;Zones rurales, petites villes stagnantes
02810;1630.389348917749;256.9092672018965;2119.3725;966.9033333333333;1617.2244530844157;1609.3636316558443;0.1575754082130337;5.794992443578906;3.0;Zones rurales, petites villes stagnantes
02820;1349.5670060568086;416.58578739234804;2651.85;332.78;1354.414516178266;1344.619652930403;0.3086810699451942;6.892756750749385;1.0;Centres urbains établis, zones résidentielles
02840;1388.8116842105262;320.81122461312674;2375.61;751.51;1378.4155986842106;1369.5746676065162;0.23099692223247154;0.16183470789385979;3.0;Zones rurales, petites villes stagnantes
02850;1500.8884997557998;312.93582488819754;2162.765;738.68;1506.5770354700855;1493.6924428774928;0.20850038156672757;5.43736199431244;3.0;Zones rurales, petites villes stagnantes
02860;1800.2279816195708;554.8133107052073;3487.1366666666668;498.89;1815.2562922771672;1814.1127704517705;0.3081905827316776;6.240788246134343;1.0;Centres urbains établis, zones résidentielles
02870;1279.7380562770563;264.2086602189224;2035.71;677.65;1266.1346363636364;1247.769882154882;0.20645526553109134;11.313641942812147;3.0;Zones rurales, petites villes stagnantes
02880;1670.4098405483405;327.2308493612916;2836.43;1093.9233333333334;1669.21440494228;1668.6931170634919;0.19589854023721057;5.154286509384676;3.0;Zones rurales, petites villes stagnantes
03000;1485.8657146986534;160.44296000377713;1863.0745454545454;1214.308;1488.172890835017;1477.1238265294326;0.10797944822107722;4.094830050776288;3.0;Zones rurales, petites villes stagnantes
03100;1070.5433484538694;107.5518111897894;1272.4253846153845;734.5785714285714;1074.154845035066;1072.192497997068;0.10046469518970992;3.8049231616083645;3.0;Zones rurales, petites villes stagnantes
03110;1857.7778316781983;349.5924543275496;2885.56;840.69;1854.752891507258;1845.4612533532309;0.18817775105635212;5.456577476878088;3.0;Zones rurales, petites villes stagnantes
03120;1117.701396658489;448.02061042179326;3044.32;333.33;1107.6933734026752;1072.3696258943694;0.400841058051111;12.626531493278303;1.0;Centres urbains établis, zones résidentielles
03130;914.8643981946084;303.526478104472;1793.2933333333333;442.32;898.1060345582447;896.979386478064;0.33177209508146843;7.554162342429027;3.0;Zones rurales, petites villes stagnantes
03140;1178.4896834554336;314.62388277912646;2139.63;458.33;1176.3700253357752;1162.921531033781;0.26697211455990183;2.6965427225046135;3.0;Zones rurales, petites villes stagnantes
03150;1167.0061604136604;370.5359980809586;2222.27;411.76;1162.7634690556356;1150.9792797552243;0.3175098903930527;12.916036922758334;1.0;Centres urbains établis, zones résidentielles
03160;1203.5237042847505;330.75339939625263;1885.96;619.17;1210.9294608636976;1201.201240642091;0.274820843344185;7.053424201669234;3.0;Zones rurales, petites villes stagnantes
03170;1138.873044755509;364.31309254585176;2650.0;500.0;1143.5980183004826;1130.5251213587999;0.3198891168980663;7.287315312512543;1.0;Centres urbains établis, zones résidentielles
03190;1092.514488623876;302.39681619828457;1669.631666666667;560.825;1076.9245643814518;1077.2840298277704;0.2767897536802295;9.245335407195032;3.0;Zones rurales, petites villes stagnantes
03200;2093.0817087342048;269.80407941353906;2723.204655172414;1607.8058974358974;2080.4931414993566;2064.673955778046;0.12890279356399498;8.991761483352256;3.0;Zones rurales, petites villes stagnantes
03210;1393.1872505668932;868.0451934115713;5752.7;688.635;1350.085405328798;1311.2943127362055;0.6230642672464598;19.270574014971498;1.0;Centres urbains établis, zones résidentielles
03220;1011.2537515485869;294.90375794716925;1762.8566666666666;302.08;998.8398653697251;996.8246011420827;0.2916219173432656;6.843033036193713;3.0;Zones rurales, petites villes stagnantes
03230;1342.038741468254;378.9596445919025;2440.75;581.6700000000001;1346.280116468254;1333.1500442460317;0.28237608414888427;6.25792479881202;3.0;Zones rurales, petites villes stagnantes
03240;952.5090277777778;293.56365990965776;1735.095;373.42;945.8904248366013;944.1839869281046;0.3082003963726701;-4.941011289255792;3.0;Zones rurales, petites villes stagnantes
03250;956.762809128702;313.3912222237772;1869.57;428.21;949.3332138906068;941.7495741198836;0.32755372515908526;4.889075254587016;3.0;Zones rurales, petites villes stagnantes
03260;1543.7018633478924;352.7758857929078;2392.215;582.3375;1535.109654045567;1536.2416038614701;0.22852591822868412;1.4765605575207452;3.0;Zones rurales, petites villes stagnantes
03270;1621.8123443223444;446.946378832995;2646.74;555.56;1627.6978998778998;1616.0073721340389;0.27558452147541546;2.1440540701282984;3.0;Zones rurales, petites villes stagnantes
03290;1256.8971425438597;339.0120812412972;2077.1333333333337;726.0666666666666;1262.1695109649124;1255.540601190476;0.26972141933202565;1.6142213734680055;3.0;Zones rurales, petites villes stagnantes
03300;1644.008620335135;248.82881907632986;2332.1266666666666;1146.356;1626.7767680624079;1619.0859385679685;0.15135493573361283;8.357467636066396;3.0;Zones rurales, petites villes stagnantes
03310;1238.036302048081;300.58973220743263;2237.93;574.73;1241.3200358982103;1241.1991482237383;0.2427955720766569;6.0476197462309145;3.0;Zones rurales, petites villes stagnantes
03320;963.582242608626;347.2642550472802;2677.24;426.47;958.1981389049222;949.2764524851693;0.36038880719424693;7.008720351098052;1.0;Centres urbains établis, zones résidentielles
03330;1050.4395781068527;351.13914734717724;2297.96;322.78;1050.7677894889664;1049.7562981997678;0.3342782913606657;10.399822483117127;1.0;Centres urbains établis, zones résidentielles
03340;1311.1922487468673;413.910936991063;2248.585;325.0;1301.1210382205513;1292.055421936251;0.31567524700260086;15.71530896346971;1.0;Centres urbains établis, zones résidentielles
03350;977.0783225806451;437.6230804895264;2414.63;339.29;986.8031612903226;987.218452440033;0.44788945816921066;-1.2649933113872969;1.0;Centres urbains établis, zones résidentielles
03360;996.6316730130336;295.3705267973226;2068.04;429.69;1000.0597195246613;998.6895175436106;0.2963687938035859;4.610810862455139;3.0;Zones rurales, petites villes stagnantes
03370;794.5751327561327;232.9116946786605;1175.0;342.86;772.577556998557;765.3092640692641;0.2931273394760828;6.469720718410965;3.0;Zones rurales, petites villes stagnantes
03380;1189.9897529034274;263.6173960802911;1861.705;772.6300000000001;1195.124614262998;1190.0418463023461;0.22152913118545545;-0.11526393314955641;3.0;Zones rurales, petites villes stagnantes
03390;951.5872679738562;263.728170684475;1609.7166666666665;395.0;939.4456013071895;927.8427892156863;0.2771455436199895;4.530638978635171;3.0;Zones rurales, petites villes stagnantes
03400;1705.61187949582;257.29868302279664;2355.3700000000003;1212.925;1672.8785082836985;1654.3653062348005;0.15085418090477554;6.319148318755641;3.0;Zones rurales, petites villes stagnantes
03410;1420.7465825043644;293.2037369199864;1960.4666666666665;333.33;1415.801723197005;1410.831274465121;0.20637300172361014;4.23203823216225;3.0;Zones rurales, petites villes stagnantes
03420;977.826097649969;655.7191776011787;4062.5;303.03;972.5802119356833;965.3820041941074;0.6705887469940545;12.723084669887186;1.0;Centres urbains établis, zones résidentielles
03430;1073.923123015873;425.21792313463635;2647.06;430.0;1075.5238869047619;1074.384396164021;0.39594819593837116;-7.3849114994226195;3.0;Zones rurales, petites villes stagnantes
03440;957.9748275862069;405.16019862869825;2015.5;285.71;950.0720689655172;943.7515325670497;0.42293407609631417;6.377959382794884;1.0;Centres urbains établis, zones résidentielles
03450;1108.4278182346109;360.970456915864;1768.42;343.75;1101.6726962833916;1108.266944250871;0.3256598679477211;1.863452813176103;3.0;Zones rurales, petites villes stagnantes
03460;1437.5728552631579;631.6944616483914;3985.8525;478.7;1452.5375921052632;1449.5506184210526;0.4394173549783362;10.547043457402694;1.0;Centres urbains établis, zones résidentielles
03470;1119.1718840579708;438.5745591091714;2225.49;428.57;1131.8644927536232;1132.4936231884058;0.3918741753223441;2.3365963594248917;1.0;Centres urbains établis, zones résidentielles
03500;1279.635603380016;309.6917560652931;2042.3200000000002;578.95;1287.0296192530318;1287.2559810570126;0.2420155825981057;-0.08450770935857221;3.0;Zones rurales, petites villes stagnantes
03510;1317.449649122807;348.8032245249325;2128.57;828.375;1312.5072807017543;1276.434561403509;0.2647563986655391;17.043699999352757;1.0;Centres urbains établis, zones résidentielles
